,label,text
386,0,result compare two vectors using unit tests org apache spark ml libutil testing utils right some time example val vectors dense a rraryvalbvectorszerosbab stole result true comparing vector relative tolerance absolute tolerance unit tests error
387,1,since hive client used interact hive meta store hidden hive external catalog moving hive client hive external catalog hive shared state becomes wrapper hive external catalog thus removal hive shared state becomes straightforward removal hive shared state reflection logic directly applied choice external catalog types based configuration catalog implementation hive client also used invoked entities besides hive external catalog defines following two apis removal hive shared state
388,1,remove catalog table type index
389,1,refactor rml lib easier ml implementations
390,0,currently analyze table hives erde tables issue exceptions cases tables data source tables issued exception however tables memory cataloged tables issue exception issue exceptions analyze table memory cataloged tables
391,0,following end end test uncovered bug get external row field need update get external row field escape field names also need audit expressions make sure making mistake get external row field properly escape field names causing generated code compile
392,1,inline tables currently support sql generation result view depends inline tables would fail support sql generation in line tables
393,1,create hive table as select logical plan dead code refactoring removal useless create hive table as select logical plan
394,0,following example runs successfully spark fails current master bbbfcbebdfbb earlier note error occurs query execution analysis physical planning complex query triggers binding error hash aggregate exec
395,1,take advantage am rm client apis simplify logic yarn allocation handler
396,0,see discussion mailing list http apache spark developers list n nabble com aggregations scala pair std html implementation order preserving allow duplicate names relational grouped dataset agg order preserving allow duplicate column names
397,0,found case broken spark run successfully spark btw case also run successfully hive please see reproduces details spark sql cli usr libs park bins park sql spark sql use testdb spark sql drop database exists testdb cascade info executions park sql parser parsing command drop database exists testdb cascade error query drop current databasetest dbhivecliusrbinhivehive use testdb ok hive drop database exists testdb cascade ok time taken seconds failed drop database use databases park
398,0,consider following query innermost query left join condition false nevertheless number rows produced equal number rows table non empty since values null outer retain rows overall result query contain single row value instead current spark master ecbdfadaecdbff least returns rows looking explain appears logical plan optimizing local relations park even run query suspicion bug constraint propagation filter pushdown issue seem affects park think regression master analyzer incorrectly optimizes plan empty local relation
399,0,running select null fails select null returns null expected select null throws analysis exception select null works
400,0,seeing many job failure due executor oom following stack trace https git hub com si talked i as park blob master core src main java org apache spark util collection unsafe sort unsafe external sorter java l unsafe external sorter checking memory page used upstream baseobject case heap memory always null unsafe external sorters pill memory pages job failure due executor oom off heap mode
401,0,py spark task accesses cached data non locally throws stream corrupted exception like stack trace simplest way found reproduce running following py spark locality throw java iostream corrupted exception
402,0,currently logical relation new instance simply creates another logical relation object parameters however new instance method inherited multi instance relation return copy unique expression ids current logical relation new instance causes failure self join logical relation new instance follow semantics multi instance relation
403,0,py spark filtering udf derived column join types optimized logical plan results java lang unsupported operation exception could replicate scala fails join outer column expression left outer string column expression right outer string column expression passes join inner string column expression outer string made tests demonstrate run bins park submit test bug pypy spark filter udf column join gives java lang unsupported operation exception
404,0,random query generation uncovered following query returns incorrect results runs park sql original query uncovered generator since performed bit minimization try make understandable following tables based output adding contain four rows zero sure shrink straightforward way opening bug get help triaging incorrect result clause added group query
405,0,running works fine hunch uncovering bug ordering optimizer rules bug constant folding rule particular example probably unimportant may indicator problems select count null throws unsupported operation exception analysis
406,0,following failing test demonstrates bugs park mis encodes array struct fields whole stage codegen disabled path forgot copy somewhere round trip encoding array fields wrong whole stage codegen disabled
407,0,discovered bug working build master branch believe used work fine running spark data frame int datacolumn values like think duplicate splits generated quantile discretize r throws invalid argument exception parameter splits given invalid value valid data
408,1,acquiring allocations yarn launching containers spark currently waits seconds executors connect drivers park standalone nothing like happens wondering whether remove sleep entirely reason missing yarn different standalone regard least could something smarter like wait executors registered remove second sleep starting app yarn
409,0,encountering incompatible data source register better add instructions remove upgrade improve error message encountering incompatible data source register
410,1,sometimes simply need add property spark config mesos dispatcher option right created property file add conf mesos dispatcher process
411,0,hit consistent bug dataset columns raising blockers park returning wrong results rather error ing leading data integrity issues put together following test cases how issue runs park shell example joining dataset lots fields onto another dataset join works fine show dataset get expected result however run map step dataset end strange error sequence right data set contains last value whilst test may seem rather contrived example standard anal tical pattern original test case case classname name string case class small case class join key integer names seqname case class big case class field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer field integer val big cc seq big case class val small cc seq small case class seqname jamie name ian name dave name val big ccds spark create datasets parks park context parallelize big cc val small ccds spark create datasets parks park context parallelize small cc val joined test big ccds join with small ccds b field b join key left next step fine shows names wrapped array jamie ian dave joined test show false one ends repeating simple map step possible wrapped array joined test map identity show false one works less fields jamie ian dave joined test map show false incorrect results returned following join two datasets map step total number columns
412,0,suggest someone called yarn scheduler backend do request total executors one three functions coarse grained scheduler backend kill executors coarse grained scheduler backend request total executors coarse grained scheduler backend request executors hold lock coarse grained scheduler backend yarn scheduler backend do request total executors send request executors message yarn scheduler endpoint wait reply someone send remove executor yarn scheduler endpoint message received endpoint request ex ex ut or message sent received endpoint endpoint would first handle remove executor request executor message handling remove executor would send message driver endpoint wait reply driver endpoint request lock coarse grained scheduler backend handle message lock occupied would cause deadlock found issue deployment would block driver make handle messages two message went timeout potential deadlock driver handling message
413,0,group order ordinal throw analysis exception instead unresolved exception
414,0,found https git hub com apache spark pull files rs park parses negative numeric literals unary minus positive literals introduces problems edge cases parsed decimal instead bigint negative numeric literal parsing
415,0,issues park branch missing profile scala build release builds h missing hive thrift server scala
416,0,using data set containing rows containing null array ints observe following performance local mode select column explode column extremely slow
417,0,treenode exception thrown executing following minimal examples park crucial column q generated lit expr exception org apache spark sql catalyst errors package treenode exception binding attribute tree x possible workaround write data frame disk grouping mapping treenode exception flat mapping relational grouped dataset created data frame containing column created lit expr
418,0,found strange behaviour using full outer join combination inner join seems inner join match values correctly full outer join reproducible examples park full outer join followed inner join produces wrong results
419,0,spark seems problems reading parquet dataset generated originally posted user mailing list last discoveries clearly seems like bugs park unable infer schema parquet data written spark
420,1,ccmgummelttnachenskon to think fairly easy would beneficial work goes mesos separate module like yarn principle really also means anyone need mesos support build without entirely willing take shot collect mesos support code module profile
421,0,submitting application name bins park submit name my application test verbose executor cores num executors master yarn deploy mode client class org apache spark examples spark k means examples target original spark examples snapshot jar hdfs localhost lr big txt history server ui appid application appname cd cb be a eb appname random uuidcdcbbeaeb since spark appname my application test application org apache spark examples spark k means invoke appname appname random uuid even spark appname exists
422,1,execution package meant internal result make sense mark things private sql private spark simply makes debugging harder spark developers need inspect plans runtime remove private sql private spark sql execution package
423,0,comment catalog table returned hive always empty store table property creating table however try retrieve table metadata hive meta store rebuild comment always empty table comment catalog table returned hive meta store always empty
424,1,could subquery within single query could reuse result without running multiple times reuse subqueries within single query
425,0,following queries work using ordinals order causes analysis error query group clause using ordinals
426,0,kafka utils create direct stream work python setparameter from offsets starting offsets stream kafka long type removed python py j maps numeric variables java lang integer java lang long depending number size causes classcastexception small offsets variables behaviour noticed tests functionality disabled python https git hub com apache spark blobefcfbcfbcdaepythonpy spark streaming test spy l from offsets parameter kafka direct streams work python
427,0,source table data source table table generated create table like non empty expected table empty create table like generates non empty table source data source table
428,1,function related hive external catalog apis enough verification logic spr hive external catalog in memory catalog become consistent error handling example exception got calling rename function verification function related external catalog apis
429,1,update logistic cost aggregator serialization code make consistent linear regression update logistic cost aggregator serialization code make consistent linear regression
430,0,spark standalone cluster runs single applications park task repeatedly fails causing executor jvm exit zero exit nonzero whereas think always call schedule even clean executor shutdown since schedule always safe calls park tasks cause jvm exit zero exit code may cause app hang standalone mode
431,0,query used works park fails executor oom stack trace query broadcast hash join fails due execu to rooms park
432,1,remove test hive shared state otherwise really testing reflection logic based setting really testing reflection logic based setting catalog implementation removal test hive shared state
433,0,dataset typed selection analysis error dataset typed selection
434,0,greatest least function friendly error message data types error sql statement analysis exception can not resolve greatest cast decimal due datatype mismatch expressions type got greatest array buffer decimal type stringtype line pos report human readable datatype instead rather array buffer stringtype improve error message greatest least
435,0,wide table columns try fitting train data columns fatal error occurs caused org codehaus jan in o jan in o runtimeexception code method lorg apache spark sql catalyst internal row lorg apache spark sql catalyst internal row class org apache spark sql catalyst expressions generated class specific ordering grows beyond kb org codehaus jan in o code context make space code context java org codehaus jan in o code context write code context java org apache spark sql catalyst expressions generated class specific ordering grows beyond kb
436,0,right constructors time window expression catalyst incorrectly uses window duration place slide duration cause incorrect windowing semantics time window expressions analyzed catalyst relevant code https git hub com apache spark blob branch sql catalyst src main scala org apache spark sql catalyst expressions time windows cal all time window incorrectly drops slide duration constructors
437,0,avg metrics summed across folds instead averaged easy fix cross validator fit function py spark cross validator reports incorrect avg metrics
438,0,bins park r launching java spark submit command users m wang spark wsb in spark submit spark r shell var folders bs gvjklkwqstvftpmgnrtmpqxj giz backend port ee de using spark default log j profile org apache spark log j defaults properties setting default loglevel warn adjust logging level uses cset loglevel new levels cset loglevel info error could find functions cset log levels cset loglevel exists park rsc set loglevel work
439,1,remove max of min of
440,0,hello using cx large instance sec core slots parse url url hosts park sql unfortunately seems internal thread safe cache instance send idle view thread dump executors executor threads blocked state however switch executor cores executor scores throughput almost x higher cpus back use thanks java util hashtable limits throughput parse url
441,0,happens files can operator take account partition pruning implementation same result result executions may incorrect self joins base file relation minimal test case reproduce exchange reuse incorrectly reuses scans different sets partitions
442,1,catalyst package meant internal result make sense mark things private sql private spark simply makes debugging harder spark developers need inspect plans runtime remove private sql private spark catalyst package
443,1,spark i loop get added jars useful method use programmatically get list jars added opens park i loop get added jars
444,0,root history server rendered dynamically javascript honor application web proxy base https git hub com apache spark blob master core src main resources org apache spark ui static history page template html l links history server honor https git hub com apache spark blob master core src main scala org apache spark uiu i utils scala l means links history serverroot page broken deployed behind proxy history server main page honor application web proxy base
445,0,useful log timezone query result match especially build machines different time zone a mplab jenkins log timezone query result match
446,0,correlated subqueries limit could return incorrect results rule resolve subquery analysis phase moves correlated predicates join predicates neglect semantic limit example correct result contains rows correlated subqueries containing nondeterministic operators return incorrect results
447,0,hello little similar spark https issues apache org jira browse spark reopened would recommend give another full review hashed relations cala particularly new long to unsafe rowmap joins long to unsafe rowmap crashes array index out of bounds exception
448,0,issue occurs run map data set containing case class list self contained test case case class test cc key int letters list string list causes issues eq array works fine simple test data val dssc maker dd seq list list h list fhlistllmapxxlengthxtodf key letters test cc fail val test ds map key test show error caused org codehaus commons compiler compile exception file generated java line column applicable constructor method found actual parameters int scala collection seq candidates test cc int scala collection immutable list seems internally converting list sequence cant convert back change list string seq string array string issue doesnt appear dataset containing case class list type causes compile exception converting sequence list
449,0,behaviors park context add file changed slightly introduction netty rpc based file server introduced spark disabled default became default file servers park prior calling spark context add file twice path would succeed would cause future tasks receive updated copy file behavior never explicitly documented spark behaved way since early x versions relevant lines executor update dependencies existed since netty file server enabled second add file call fail requirement error netty stream manager tries guard duplicate file registration believe change behavior unintentional propose remove require checks park matches x default behavior problem also affects add jar subtle way file server add jar call also fail exception exception logged ignored due code added order ignore errors caused missing spark examples jars running yarn cluster mode afaik spark context add file fail called twice file
450,0,launching spark system multiple java s installed options choosing j reuse setting java home straightforward however py spark internal py j launches java gateway always invokes java directly without qualification means get whatever java first path necessarily ones park java home could see npy j issue point view fix easy make sure java want first path figure way make reliably happen py spark executor launch path seems like something would ideally happen automatically set java home launching spark would expect java used throughout stack java launched py spark gateway may java used spark environment
451,0,reproduces park sql hive happen change name cte guess catalyst get caught infinite recursion loop cte source tablename infinite recursion loop org apache spark sql catalyst trees treenode tablename collides
452,1,jira upgrade derby version sean figured use derby tests initial pull request include jars folders park believe required based comments pull request dependency upgrade upgrade due already disclosed vulnerability cve derby used https www version eye com search checking problems variety libraries investigating set jenkins job check pom regular basis stay ahead game matters like raised mailing list http apache spark developers list n nabble com vote release apache spark rct pp html stephen hellberg replied sean owen checked impact previous spark releases particular version derby relatively recent without vulnerabilities version checked branch ideally backport impacted spark releases marked critical ticked important checkbox going impact every user security component add one hence build tag upgrade derby
453,0,ml gaussian mixture training failed due feature column type mistake feature column type ml linalg vector udt got ml lib linalg vector udt mistake bug easy reproduce following unit tests complain errors estimators transformers missed calling transform schema dataset schema firstly fit transform also add function estimators transformers missed ml gaussian mixture training failed due feature column type mistake
454,0,errors thrown udfs cause treenode exception query order clause
455,0,hello crash spark sql joins minimal reproducible test case interestingly seems happen reading parquet data added crash true variables how left outer example also crashes regular inner join joins long to unsafe rowmap crashes negative arraysize exception
456,1,codes subexpression elimination for whole stage codegen never used actually remove using jira remove unused codes subexpression elimination for whole stage codegen
457,1,use struct type catalog table remove catalog column
458,0,spark x possible use int string functions perform typecast functionality broken sparks park longer falls back hive functions spark breaks various hive cast functions
459,0,spark currently throws exceptions invalid casts data types except date type somehow date type returns null consistent throws analysis exception wells park throw analysis exception invalid casts date type
460,0,subexpression elimination suite semantic equals hash assumes default attribute reference expr id wont expr id however depends test runs may happen use expr id fix potential expr id conflict subexpression elimination suite semantic equals hash
461,0,spark parsefloat literals decimals however introduces side effect described fail create decimal arrays literals different inferred precession s scales
462,0,yarn rolling upgrade happens spark yarn shuffle service initializing tokens soon enough causes running applications fail nullpointerexception s rather ioexception s causes clients retry turn causes application totally fail retried succeeded shuffle server error server transport request handler error invoking rp chandler receiver pc id java lang nullpointerexception password can not null sasl enabled orgs park project guava base preconditions check not null preconditions java org apache spark network sasl sparks asl server encode password sparks asl server java org apache spark network sasl sparks asl server digest callback handler handles park sasl server javacom sun security sasl digest digest md server validate client response digest md server javacom sun security sasl digest digest md server evaluate response digest md server java org apache spark network sasl sparks asl server responses park sasl server java org apache spark networks as lsas lrp chandler receives as lrp chandler java org apache spark network server transport request handler process rpc request transport request handler java org apache spark network server transport request handler handle transport request handler java org apache spark network server transport channel handler channel read transport channel handler java org apache spark network server transport channel handler channel read transport channel handler java i one tty channel simple channel inbound handler channel read simple channel inbound handler java i one tty channel abstract channel handler context invoke channel read abstract channel handler context java i one tty channel abstract channel handler context fire channel read abstract channel handler context java i one tty handler timeout idle state handler channel read idle state handler java i one tty channel abstract channel handler context invoke channel read abstract channel handler context java i one tty channel abstract channel handler context fire channel read abstract channel handler context java i one tty handler codec message to message decoder channel read message to message decoder java i one tty channel abstract channel handler context invoke channel read abstract channel handler context java i one tty channel abstract channel handler context fire channel read abstract channel handler context java org apache spark network util transport frame decoder channel read transport frame decoder java i one tty channel abstract channel handler context invoke channel read abstract channel handler context java i one tty channel abstract channel handler context fire channel read abstract channel handler context java i one tty channel default channel pipeline fire channel read default channel pipeline java i one tty channel nio abstract nio byte channel nio byte unsafe read abstract nio byte channel java i one tty channel nio nio event loop process selected key nio event loop java i one tty channel nio nio event loop process selected keys optimized nio event loop java i one tty channel nio nio event loop process selected keys nio event loop java i one tty channel nio nio event loop run nio event loop java i one tty util concurrent single thread event executor run single thread event executor java java lang thread run thread java yarn shuffle service in it properly yarn rolling upgrade
463,0,hello found issue testing codebase rc struct types park accepts python type handy rc throws error know intended advocate behaviour remain map type probably wasteful key names never change switching python tuples would cumbersome minimal script reproduce issue thanks struct type accept python dicts anymore
464,1,move bucket spec catalyst module use catalog table
465,0,summary reproduce bug create data framed f sample fixed seed collect data frame result call particular udf data frame result would expect results use rows df appear note result result deterministic see attached notebook details cells notebook executed order dataset sample seed result seems depend downstream usage
466,0,users allowed issue load data view currently users got strange runtime error example strange error issuing load table view
467,1,similar https issues apache org jira browse spark currently jdbc utils save partition type based dispatch row write appropriate values appropriate writers created first according schema apply row approach similar catalyst write support avoid per record type dispatch jdbc writing
468,0,calling persist data frame columns removing data data frame issues park works issues spark following test case demonstrates problem please let know need additional information thanks spark persist call data frames columns wiping data
469,0,spark add ability blacklist entire executors nodes deal w faulty hardware however without displaying ui hard realize executor bad tasks getting scheduled certain executors first step show nodes executors blacklisted entire application needs how blacklisting tasks stages also ensure blacklisting events get event logs history server ui show blacklisted executors nodes
470,0,following simple sqlquery reproduces issue exception thrown bug regressions park issue last value false throws index out of bounds exception
471,0,query fails works constraints propagation may fail query
472,0,case https git hub com apache sparkblobbaefffbbeecsql catalyst src main scala org apache spark sql catalyst analysis analyzers cal all shown case triggered even function unresolved functions like lead used may see errors like window frame range unbounded preceding current row must match required frame rows following following wrongly set frame specification resolve window frame triggered unresolved functions
473,1,elt function support codegen execution better provide support add codegen elt function
474,0,fail analysis query fails condition contains grouping column
475,0,please see attached notebook seems lag lead somehow fail recognize offset row exist generate wrong results lag lead using constant input values return default value offset row exist
476,0,vectorized parquet reader fails read certain tables created hive tables type tinyint smallint catalyst converts byte type short type respectively hive writes tables parquet format parquet schema files contains int fields reproduce run commands hives hell beeline tries consolidate schemas chooses whatever parquet file primitive types see parquet read support clip parquet type vectorized reader uses catalyst schema comes hive meta store says bytefield tries read data byte data stored on heap columnvector null tested small change parquet read support clip parquet type fixes particular issue runtests wait others chime may be tell right place fix vectorized parquet reader fails read certain fields hive tables
477,0,unfortunately know little databases figure bug data frame following schema trying write oracle database like right driver rds instance engine type mysql works error message https issues apache org jira browse spark could long also translated wrong datatype thanks oracle jdbc table creation fails or a invalid datatype
478,0,currently check value returned called method invoke returned value null nullpointerexception thrown fix nullpointerexception returned value called method invoke null
479,0,suppose spark correct output app think bug expected see positive integers avoid zeros environments park version scala version rdd pipe returns values empty partitions
480,0,orc sources park sql writer option compression used set codec value also set orc compressor c confused codec however user set orc compress writer option use default value compression snappy codec instead respect value orc compress writing orc files orc compress overridden users set compression options
481,0,spark can not select datatable stored orc file created hive hives park supports steps use hive create table tb txt stored txt load data use hive create table tb orc stored orc insert data tablet b txt example create table tb orc stored orc select tb txt uses park select tb orc error occurs java lang illegalargumentexception field nid exists park can not select datatable stored orc file created hive hives park supports
482,0,spark error occurs execute sql statement includes nvl functions park supports error org apache spark sql analysis exception can not resolve nv lb new user due datatype mismatch input function coalesce type string int line pos state codes park error occurs execute sql statement includes nvl functions park supports
483,1,move regexp unit tests regexp expressions suite
484,0,multivariate online summarizer minmax method use judgement nnz weight sum cause numeri al problem make result unstable example add two vector weight e weight e using multivariate online summarizer minmax get min vector max vector right result min vector max vector bug reason eee double type floating rounding different accumulating merging order may cause different result weight e weight e lines data weight e using input data order listed get result min vector max vector input data order following weight e lines data weight e weight e result min vector max vector eee add times e double type ee add time see e double type potential numerical problem multivariate online summarizer minmax
485,0,creating data source table without explicit specification schema select clause silently ignore bucket specification clustered sorted example instead issue error message silent ignore bucket specification creating table using schema inference
486,0,caching multiple replicas blocks currently broken following examples show replication happen various use cases run using spark preview local cluster mode replicate data executors show classnotfoundexception examples worked fine showed expected results spark caching data replication replicate data
487,1,data frame drop supported multi columns spark api make python api also support data frame drop supported multi columns spark api make python api also support
488,0,calls park r sql error pops instance https git hub com apache spark blobfbccbddfaaecfrpkgr sql context rl can not use spark r sql
489,0,scenario launch jobq allow grow cluster utilization wait mins job complete cluster available takes hr job complete note wait less time issue sometimes occur appears job least complete launch jobq preemption occurs q shrinking job allow cluster utilization point job basically halts progress job continues execute normal finishes job either fails attempt restarts time attempt fails job already complete meaning second attempt full cluster availability finishes job remains current progress simply finish waited hrs finally killing application looking error log constant error message warn netty rpc endpoint ref error sending message message remove executor container container host ip number sec internal preempted x attempts observations led believe application master know container killed continuously asks container remove executor eventually failing attempt continue trying remove executor done much digging online anyone else experiencing issue come nothing spark application handling preemption messages
490,0,hive client impl method create database see parameters fieldset null hive client impl throws npe reading database custom meta store
491,0,spark applications running mesos throw exception upon exit follows applications result affected error issue simply reproduced launching spark shell exit running following commands root causes park context stop mesos coarse grained scheduler backend stop calls coarse grained scheduler backends to platters ends messages stop executors also stop driver endpoint without waiting actual stop executors mesos coarse grained scheduler backend stop still waits executors stop timeout wait mesos coarse grained scheduler backend status update generally called update executors status turn remove executor called time driver endpoint available mesos spark application throws exception exit
492,1,currently filters timestamp type decimal type pushed orc data source although orc filters support support pushing filters decimal timestamp types orc
493,0,run sql get transformation script error python script like error message query sql spark sql transformation script got failure python script
494,0,right yarn shuffle service swallow errors happen startup log causes two undesirable things happen block handler remain null error happens every request shuffle service cause npe nm running containers may assigned host fail register shuffle service example first yarn shuffle service throw errors fails start
495,1,move hive hack data source table hive external catalog
496,0,job generator always evaluates true checkpoint duration always set equal batch duration https post imgorgudyltijs park streaming job generator png width imageurl https post imgorgudyltijs park streaming job generator png batches might get marked fully processed job generator
497,0,create table pointing parquet json datasets without specifying schema describe table command show schema shows schema table inferred runtime describe table show schema table table schema inferred runtime describe table command show schema
498,0,doable spark bump master version snapshot
499,0,hello using apache spark executing bisecting k means algorithm specific data set dataset details k input vector kk memory assigned gb per node number node still kos working fine set k fails java util nosuchelementexception key found suspect failing lack resources somehow exception convey anything spark job failed please someone point root cause exception failing exception stack trace issue failing giving explicit message failed bisecting k means algorithm failing java util nosuchelementexception key found
500,1,seems equal null safe filter missed batch prune ing partitions cached tables supporting improve performance roughly vary running codes support partition batch pruning equal null safe predicate in memory tables can exec
501,0,ct as partition clause got wrong error message example wrong messages ct as partition clause
502,0,three broadcast variables created beginning word vec fit never deleted un persisted seems cause excessive memory consumption driver job running hundreds successive training undeleted broadcast variables word vec causing oom long runs
503,0,streaming query explains how sn data arrives pretty confusing improve streaming query explain data arrives
504,0,trying builds park fails maven gone https www apache org dyn closer lua action download filename maven maven binaries apache maven bin targ z something control saw latest builds updating exists various mirrors at least one shit missing http mirrors koehn com apache maven maven maven missing mirror breaks older builds
505,0,create table like schemas park sql error struct type sql spark sql failed create table due catalog string error
506,1,external shuffle service essentials park order better monitor shuffle service added various metrics shuffle service external shuffle service source metric system add metrics source external shuffle service
507,0,basically issues park https issues apache org jira browse spark linear regression coefficients features std unnecessarily serialized stages least squares aggregator linear regression serializes unnecessary data
508,1,users try implement data source api extending relation provider crea table relation provider hit error resolving relation data source apis extending relation provider crea table relation provider without schema relation provider
509,0,two configs relevant anymore spark removes park sql native views park sql native view canonical config
510,0,catches no such method error nosuchmethodexception thrown utils wait for process
511,0,spark webui wrong value num completed tasks assigned variable num skipped tasks see attachment references park webui wrong value num completed tasks assigned variable num skipped tasks
512,1,different leafnode s meta store relation simple catalog relation predefined alias used change qualifier node however based existing alias handling alias put subquery alias pr separate alias handling meta store relation simple catalog relation make consistent nodes example example query meta store relation converted logical relation note optimized plans simple catalog relation existing code always generates two subqueries thus change needed remove alias meta store relation simple catalog relation
513,0,following java retagrddtallskinnyqrrow matrix
514,0,df column struct type rows sample data https issues apache org jira browse spark gives sparks park change null behaviours park null clause gives false nested empty column
515,0,creating view common user error number columns produced select clause match number column names specified create view example given table columns error confusing strange errors creating view unmatched column num
516,1,currently reports spark query performance regression large queries issue speeds sqlquery processing performance removing redundant consecutive execute plan call data set of rows function dataset instantiation specifically issue aims reduce overhead sqlquery execution plan generation real query execution see results park webui please use following query script speed sqlquery performance removing redundant execute plan call dataset
517,1,logical plan insert into hive table useless thus remove codebase remove insert into hive table logical plan
518,0,query containing limit table sample statistics could zero results correct could cause huge performance regression example statistics dfdf zero statistics values never zero otherwise size in bytes binary node also zero product children incorrect statistics queries containing limit table sample
519,0,illegal inputs limit table sample
520,0,trying use custom classpath meta store jars spark sql hive meta store jars pointing filesystem path ran following issue issue mr version packaged anywhere spark code isolated client loader ever tries parent classloader loading had oop classes configuration even though class list files spark sql hive meta store jars spark never tries load isolated client loader ignores needed had oop classes presents park loader
521,0,weird corner case users may hit issue schema array field whose element type struct struct one one field field named element following spark shell snippets park reproduces bug exception thrown nested struct field name happens element used dedicated name element type container group standard level layout lead ambiguity currently spark x snapshot master chosen done fix issue giving standard level layout higher priority trying match schema patterns array struct single field name element decoded parquet files written spark
522,1,currently optimizer may reorder predicates run efficient nondeterministic condition change order deterministic parts nondeterministic parts may change number input rows example may call rand different times therefore output rows differ improve pushdown predicate rule pushdown predicates cur rectly nondeterministic condition
523,0,following works spark anymore sparks park result understand tables columns might supported sql case would say df no cols register temp table call fail descriptive error select temp table cols fails
524,0,update please start comment https issues apache org jira browse spark focused comment id page com atlassian jira plugin system issue tab panels comment tab panel comment assume problem results performance problem reading parquet files original issue description test parquet file many nested columns g partitions spark x slower spark mins park minx slower used basic profiler task cumulative times park secs park sec expect drop performance know prepare sample data show problem ideas public data many nested columns spark performance regression reading parquet using ppd non vectorized reader
525,0,underlying file changes confusing users see filenotfoundexception would great following append message filenotfoundexception workaround explicitly metadata refresh make metadata refresh worktemporary tables views make metadata refresh work datasets data frames introducing dataset refresh method improve metadata refresh
526,0,linkage error user codes park executors get killed immediately great user experience especially shared environments multiple applications multiplexed one context linkage error crash spark executor
527,0,running spark r unit tests randomly following error failed error piperddrddstestrddrorg apache sparks park exception job aborted due stage failure task stage failed times recent failure lost task stage tid localhost org apache sparks park exception r computation failed ignoring sigpipe signal calls source l apply l apply fun write raw write bin execution halted can not open connection calls source compute func fun system write lines file addition warning message file con w can not open file tmprtmpgraufiledeefcb file directory execution halted org apache spark api rr runner computer runner scala org apache spark a pir base rr dd computer rdd scala org apache spark r ddr dd compute or read checkpoint rdd scala org apache spark r ddr dd iterator rdd scala org apache spark scheduler result task run task result task scala org apache spark scheduler task run task scala org apache spark executor executor task runner run executor scala java util concurrent threadpool executor run worker threadpool executor java java util concurrent threadpool executor worker run threadpool executor java java lang thread run thread java related daemon r worker mode defaults park r launches r daemon worker per executor forks r workers daemon necessary problem for king r worker forked r processes share temporary directory documented https state thz chr manual r devel library base html tempfile html forked r worker exits either normally caused errors cleanup procedure r delete temporary directory affect still running forked r workers temporary files created temporary directories removed together also future r workers forked daemon affected use tempdir tempfile get tempo a ray files fail create temporary files already deleted session temporary directory order daemon mode work problem circumvented current dameon rr workers directly exits skipping cleanup procedure r shared temporary directory deleted capture errors r workers daemon r avoid deletion r session temporary directory
